3438,shield,n,перен. защита,,1627,1.445
3439,shield,v,"прикрывать, защищать",,1627,1.445
3440,shift,n,смена,Just last week she bought a new shift at the market.,1026,2.587
3441,shift,n,перемещение,Just last week she bought a new shift at the market.,1026,2.587
3442,shift,v,менять,Just last week she bought a new shift at the market.,1026,2.587
3443,shift,n,перемещать,Just last week she bought a new shift at the market.,1026,2.587
3444,shock,n,удар,The train hit the buffers with a great shock.,756,3.836
3445,shock,v,"потрясать, шокировать",The train hit the buffers with a great shock.,756,3.836
3446,shoot,v,shot,The land shoots into a promontory.,289,11.838
3447,shoot,v,стрелять,The land shoots into a promontory.,289,11.838
3448,shoot,v,поражать,The land shoots into a promontory.,289,11.838
3449,shoot,v,бросать,The land shoots into a promontory.,289,11.838
3450,shoot,v,снимать,The land shoots into a promontory.,289,11.838
3451,shop,n,магазин,This is where I do my weekly shop.,795,3.575
3452,shop,v,ходить по магазинам,This is where I do my weekly shop.,795,3.575
3453,short,a,короткий,38 short suits fit me right off the rack.,468,6.648
3454,short,a,низкий,38 short suits fit me right off the rack.,468,6.648
3455,short,adv,внезапно,38 short suits fit me right off the rack.,468,6.648
3456,short,a,шорты,38 short suits fit me right off the rack.,468,6.648
3457,shout,n,крик,"Next up the new single from Beyoncé, but first a shout to Barry Bloggins and his wife Belinda...",553,5.445
3458,shout,v,кричать,"Next up the new single from Beyoncé, but first a shout to Barry Bloggins and his wife Belinda...",553,5.445
3459,shove,n,толчок,,1125,2.333
3460,shove,v,"толкать(ся), пихать(ся)",,1125,2.333
3461,shove,n,совать,,1125,2.333
3462,show,n,показ,art show;  dog show,224,14.957
3463,show,n,выставка,art show;  dog show,224,14.957
3464,show,n,спектакль,art show;  dog show,224,14.957
3465,show,v,,art show;  dog show,224,14.957
3466,show,n,показывать,art show;  dog show,224,14.957
3467,show,n,указывать,art show;  dog show,224,14.957
3468,shower,n,ливень,Today there will be frequent showers and some sunny spells.,1158,2.221
3469,shower,n,душ,I′m going to have a shower.,1158,2.221
3470,shower,n,обилие,a shower of sparks;  a meteor shower;  a Gatorade shower,1158,2.221
3471,shower,v,литься,Her church group has planned an adoption shower.,1158,2.221
3472,shower,n,заваливать,That calf is going to be a great shower at the fair this year.,1158,2.221
3473,shriek,n,пронзительный крик,,1882,1.173
3474,shriek,v,"визжать, вопить",,1882,1.173
3475,shudder,n,дрожь,,1943,1.131
3476,shudder,n,содрагание,,1943,1.131
3477,shudder,v,вздрагивать,,1943,1.131
3478,shudder,n,содрагаться,,1943,1.131
3479,shut,v,shut,a close alley; close quarters,446,7.211
3480,shut,v,закрывать(ся),a close alley; close quarters,446,7.211
3481,shut,v,перекрывать,a close alley; close quarters,446,7.211
3482,shut,v,запирать,a close alley; close quarters,446,7.211
3483,sick,a,больной,We have to cure the sick.,922,2.953
3484,sick,a,чувствующий тошноту,We have to cure the sick.,922,2.953
3485,sigh,n,вздох,,739,3.922
3486,sigh,v,вздыхать,,739,3.922
3487,sight,n,зрение,He is losing his sight and now can barely read.,588,5.073
3488,sight,n,"вид, зрелище",He is losing his sight and now can barely read.,588,5.073
3489,sight,n,взгляд,He is losing his sight and now can barely read.,588,5.073
3490,sign,n,знак,I gave them a thumbs-up sign.,409,7.74
3491,sign,v,подписывать,I gave them a thumbs-up sign.,409,7.74
3492,signal,n,сигнал,My mobile phone can't get a signal in the railway station.,1264,2.203
3493,signal,n,знак,"Seeing the flames, he ran to the control room and signalled headquarters.",1264,2.203
3494,signal,v,сигнализировать,a signal exploit; a signal service; a signal act of benevolence,1264,2.203
3495,silence,v,заставить замолчать,"When the motor stopped, the silence was almost deafening.",467,6.659
3496,silence,n,"молчание, тишина","When the motor stopped, the silence was almost deafening.",467,6.659
3497,silent,a,молчаливый,The wind is silent.,767,3.789
3498,silent,a,тихий,The wind is silent.,767,3.789
3499,silently,adv,молча,,1553,1.52
3500,silently,adv,тихо,,1553,1.52
3501,silently,adv,бесшумно,,1553,1.52
3502,silhouette,n,силуэт,,2262,0.9
3503,silhouette,v,вырисовываться,,2262,0.9
3504,silk,n,шелк,The thread made of silk was barely visible.,2158,0.973
3505,silk,a,шелковый,The thread made of silk was barely visible.,2158,0.973
3506,silver,n,серебро,to silver a pin;  to silver a glass mirror plate with an amalgam of tin and mercury,1171,2.194
3507,silver,a,серебрянный,a silver-voiced young girl,1171,2.194
3508,since,prep,с,A short/long time since,406,7.764
3509,since,adv,с тех пор,I have loved you since I first met you.,406,7.764
3510,since,prep,с тех пор как,"Since you didn't call, we left without you.",406,7.764
3511,sing,v,,"""I really want to sing in the school choir,"" said Vera.",812,3.505
3512,sing,v,"петь, воспевать","""I really want to sing in the school choir,"" said Vera.",812,3.505
3513,sing,v,чаще singing n- пение,"""I really want to sing in the school choir,"" said Vera.",812,3.505
3514,single,a,"один, единственный",The Offspring released four singles from their most recent album.,842,3.313
3515,single,a,отдельный,The Offspring released four singles from their most recent album.,842,3.313
3516,single,a,одинокий,The Offspring released four singles from their most recent album.,842,3.313
3517,sink,v,,Jones has a two-seamer with heavy sink.,832,3.362
3518,sink,v,тонуть,I have sunk thousands of pounds into this project.,832,3.362
3519,sink,v,топить,Jones has a two-seamer with heavy sink.,832,3.362
3520,sink,v,погружать,Jones has a two-seamer with heavy sink.,832,3.362
3521,sink,v,"опускать(ся), понижать(ся)",Jones has a two-seamer with heavy sink.,832,3.362
3522,sink,n,раковина,Jones has a two-seamer with heavy sink.,832,3.362
3523,sink,v,впадина,Jones has a two-seamer with heavy sink.,832,3.362
3524,sip,n,глоток,,1339,1.856
3525,sip,n,немного,,1339,1.856
3526,sip,v,пить мал. глотками,,1339,1.856
3527,sip,n,пробовать,,1339,1.856
3528,siren,n,миф. сирена,,2115,1.003
3529,siren,n,сирена,,2115,1.003
3530,sit,v,,"After a long day of walking, it was good just to sit and relax.",123,30.004
3531,sit,v,сидеть,"After a long day of walking, it was good just to sit and relax.",123,30.004
3532,sit,v,заседать,"After a long day of walking, it was good just to sit and relax.",123,30.004
3533,sit,v,n- сидение,In what city is the circuit court sitting for this session.,123,30.004
3534,sit,a,"сидящий, сидячий","After a long day of walking, it was good just to sit and relax.",123,30.004
3535,site,n,местоположение,the site of a city or of a house,1516,1.584
3536,site,n,"место, участок",a site for a church,1516,1.584
3537,situation,n,местоположение,The United States is in an awkward situation with debt default looming.,1001,2.648
3538,situation,n,ситуация,The United States is in an awkward situation with debt default looming.,1001,2.648
3539,size,n,размер,The size of the building seemed to have increased since I was last there.,882,3.154
3540,size,n,величина,The size of the building seemed to have increased since I was last there.,882,3.154
3541,size,n,формат,The size of the building seemed to have increased since I was last there.,882,3.154
3542,size,v,определять величину,The size of the building seemed to have increased since I was last there.,882,3.154
3543,size,n,составлять мнение о ком-л.,The size of the building seemed to have increased since I was last there.,882,3.154
3544,skill,n,"мастерство, искусство",,2288,0.884
3545,skill,n,"талант, способности",,2288,0.884
3546,skill,n,"a- умелый, опытный",,2288,0.884
3547,skin,n,кожа,He is so disgusting he makes my skin crawl.,657,4.492
3548,skin,n,шкура,He is so disgusting he makes my skin crawl.,657,4.492
3549,skip,n,"прыжок, скачок",,1907,1.156
3550,skip,v,"прыгать, скакать",,1907,1.156
3551,skip,n,пропускать,,1907,1.156
3552,skirt,n,юбка,The plain was skirted by rows of trees.,2104,1.008
3553,skirt,n,~s пола,The plain was skirted by rows of trees.,2104,1.008
3554,skirt,n,подол,The plain was skirted by rows of trees.,2104,1.008
3555,skirt,v,"идти по границе, окружать, окаймлять",The plain was skirted by rows of trees.,2104,1.008
3556,skull,n,череп,,1309,1.898
3557,skull,n,"устн. башка, голова",,1309,1.898
3558,sleep,v,slept,You should sleep 8 hours a day.,365,8.645
3559,sleep,v,спать,You should sleep 8 hours a day.,365,8.645
3560,sleep,n,сон,You should sleep 8 hours a day.,365,8.645
3561,sleeve,n,рукав,,1914,1.152
3562,sleeve,n,втулка,,1914,1.152
3563,sleeve,n,муфта,,1914,1.152
3564,sleeve,n,ниппель,,1914,1.152
3565,slice,n,ломтик,Jim was munching on a slice of toast.,1928,1.144
3566,slice,n,"часть, доля",I bought a ham and cheese slice at the service station.,1928,1.144
3567,slice,v,резать ломтями,Slice the cheese thinly.,1928,1.144
3568,slice,n,рассекать,The knife left sliced his arm.,1928,1.144
3569,slide,v,slid,"The long, red slide was great fun for the kids.",542,5.583
3570,slide,v,"скользить, поскользнуться","The long, red slide was great fun for the kids.",542,5.583
3571,slide,n,скольжение,"The long, red slide was great fun for the kids.",542,5.583
3572,slide,v,"диапозитив, слайд","The long, red slide was great fun for the kids.",542,5.583
3573,slip,n,скольжение,"She couldn't hurt a fly, young slip of a girl that she is.",590,5.056
3574,slip,n,ошибка,"She couldn't hurt a fly, young slip of a girl that she is.",590,5.056
3575,slip,v,скользить,"She couldn't hurt a fly, young slip of a girl that she is.",590,5.056
3576,slip,n,поскользнуться,"She couldn't hurt a fly, young slip of a girl that she is.",590,5.056
3577,slope,n,уклон,I had to climb a small slope to get to the site.,1715,1.323
3578,slope,n,"склон, откос",I had to climb a small slope to get to the site.,1715,1.323
3579,slope,v,иметь наклон,I had to climb a small slope to get to the site.,1715,1.323
3580,slope,n,клониться,I had to climb a small slope to get to the site.,1715,1.323
3581,slope,n,наклонить,I had to climb a small slope to get to the site.,1715,1.323
3582,slow,a,медленный,a slow train;  a slow computer,557,5.361
3583,slow,v,замедлять,a slow train;  a slow computer,557,5.361
3584,slump,n,резкое или внезапное падение,,2272,0.894
3585,slump,v,внезапно падать,,2272,0.894
3586,smart,a,толковый,"After being hit with a pitch, the batter exclaimed ""Ouch, my arm smarts!""",1267,1.996
3587,smart,a,умный,"After being hit with a pitch, the batter exclaimed ""Ouch, my arm smarts!""",1267,1.996
3588,smart,a,элегантный,"After being hit with a pitch, the batter exclaimed ""Ouch, my arm smarts!""",1267,1.996
3589,smash,n,столкновение,,1068,2.468
3590,smash,n,гибель,,1068,2.468
3591,smash,n,крах,,1068,2.468
3592,smash,v,разбить(ся) вдребезги,,1068,2.468
3593,smash,n,врезаться,,1068,2.468
3594,smash,n,также сокрушительный,,1068,2.468
3595,smell,v,нюхать,I love the smell of fresh bread.,670,4.402
3596,smell,v,пахнуть,I love the smell of fresh bread.,670,4.402
3597,smell,n,обоняние,I love the smell of fresh bread.,670,4.402
3598,smell,v,запах,I love the smell of fresh bread.,670,4.402
3599,smile,n,улыбка,He always puts a smile on my face.,156,23.207
3600,smile,v,улыбаться,He always puts a smile on my face.,156,23.207
3601,smoke,n,дым,Can I bum a smoke off you?;  I need to go buy some smokes.,1170,2.196
3602,smoke,v,дымить,Can I bum a smoke off you?;  I need to go buy some smokes.,1170,2.196
3603,smoke,n,курить,Can I bum a smoke off you?;  I need to go buy some smokes.,1170,2.196
3604,smoke,n,в основном курение,He's smoking his pipe.,1170,2.196
3605,smooth,a,"гладкий, ровный",to smooth a person's temper,1408,1.742
3606,smooth,v,сглаживать,to smooth a person's temper,1408,1.742
3607,snap,n,треск,,653,4.51
3608,snap,v,щелкать,,653,4.51
3609,snap,n,затрещать,,653,4.51
3610,snap,n,треснуть,,653,4.51
3611,snap,n,огрызаться,,653,4.51
3612,snap,n,укусить,,653,4.51
3613,snarl,n,рычание,,2231,0.923
3614,snarl,v,рычать,,2231,0.923
3615,snatch,v,хватать,,1829,1.213
3616,snatch,v,"вырывать, выхватывать",,1829,1.213
3617,snatch,v,набрасываться,,1829,1.213
3618,sneak,n,трус,,2293,0.881
3619,sneak,v,красться,,2293,0.881
3620,sneak,n,ускользать,,2293,0.881
3621,sneak,n,школ. ябедничать,,2293,0.881
3622,sniff,v,"сопеть, фыркать",,2117,1.002
3623,sniff,v,"нюхать, обнюхивать",,2117,1.002
3624,snort,v,фыркать,,2482,0.783
3625,snort,v,пыхтеть,,2482,0.783
3626,so,adv,"так, таким образом","That is so.  You are responsible for this, is that not so?",59,72.175
3627,so,adv,"тоже, также","That is so.  You are responsible for this, is that not so?",59,72.175
3628,soak,v,промачивать,,2137,0.986
3629,soak,v,пропитывать,,2137,0.986
3630,soak,v,впитывать,,2137,0.986
3631,sob,n,"рыдание, всхлипывание",,1693,1.344
3632,sob,v,"рыдать, всхлипывать",,1693,1.344
3633,society,n,общество,This society has been known for centuries for its colorful clothing and tight-knit family structure.,2255,0.909
3634,society,n,"объединение, ассоциация",This society has been known for centuries for its colorful clothing and tight-knit family structure.,2255,0.909
3635,soft,a,мягкий,My head sank easily into the soft pillow.,836,3.339
3636,soft,a,нежный,My head sank easily into the soft pillow.,836,3.339
3637,softly,adv,"мягко, нежно",,982,2.713
3638,softly,adv,тихо,,982,2.713
3639,solid,a,твердый,I owe him; he did me a solid last year.,1630,1.44
3640,solid,a,"крепкий, прочный",I owe him; he did me a solid last year.,1630,1.44
3641,solid,a,веский,I owe him; he did me a solid last year.,1630,1.44
3642,solve,v,"решать, разрешать",,2463,0.789
3643,solve,v,объяснить,,2463,0.789
3644,solve,v,выполнять,,2463,0.789
3645,something,pron,"что-то, что-нибудь",The baby looks something like his father.,108,33.32
3646,something,adv,"примерно, около",The baby looks something like his father.,108,33.32
3647,soul,n,душа,Fifty souls were lost when the ship sank.,1327,1.871
3648,soul,n,дух,Fifty souls were lost when the ship sank.,1327,1.871
3649,soul,n,сущность,Fifty souls were lost when the ship sank.,1327,1.871
3650,sound,n,звук,He was safe and sound.,185,18.066
3651,sound,v,звучать,He was safe and sound.,185,18.066
3652,sound,n,казаться,He was safe and sound.,185,18.066
3653,source,n,источник,The accused refused to reveal the source of the illegal drugs she was selling.,1654,1.408
3654,source,n,"начало, первопричина",The main sources of the Euphrates River are the Karasu and Murat Rivers.,1654,1.408
3655,south,n,юг,The moon souths at nine.,972,2.747
3656,south,a,южный,The moon souths at nine.,972,2.747
3657,south,adv,"к югу, на юг",The moon souths at nine.,972,2.747
3658,space,n,"пространство, место",,534,5.697
3659,space,n,расстояние,,534,5.697
3660,space,n,космос,,534,5.697
3661,spare,v,экономить,,2068,1.044
3662,spare,v,беречь,,2068,1.044
3663,spare,v,уделять,,2068,1.044
3664,spare,a,"запасной, лишний",,2068,1.044
3665,spark,n,искра,,2164,0.969
3666,spark,v,искриться,,2164,0.969
3667,speak,v,,Corporate speak; IT speak.,250,13.458
3668,speak,v,"говорить, разговаривать, произносить",It's been ages since we've spoken.,250,13.458
3669,speaker,n,оратор,The company hired a motivational speaker to boost morale.,2206,0.941
3670,speaker,n,спикер,The company hired a motivational speaker to boost morale.,2206,0.941
3671,special,a,особый,We're running a special on turkey for Thanksgiving.,905,3.071
3672,special,a,специальный,We're running a special on turkey for Thanksgiving.,905,3.071
3673,speed,n,скорость,How does Usain Bolt run at that speed?,709,4.168
3674,speed,v,", speeded",How does Usain Bolt run at that speed?,709,4.168
3675,speed,n,спешить,How does Usain Bolt run at that speed?,709,4.168
3676,speed,n,ускорять,How does Usain Bolt run at that speed?,709,4.168
3677,spell,v,писать или произносить слово по буквам,He cast a spell to cure warts.,2061,1.047
3678,spell,v,"также n- правописание, орфография",He cast a spell to cure warts.,2061,1.047
3679,spend,v,spent,"I’m sorry, boss, but the advertising spend exceeded the budget again this month.",681,4.341
3680,spend,v,"тратить, расходовать","I’m sorry, boss, but the advertising spend exceeded the budget again this month.",681,4.341
3681,spend,v,проводить,"I’m sorry, boss, but the advertising spend exceeded the budget again this month.",681,4.341
3682,spike,n,"острие, шип",,2454,0.796
3683,spike,v,пронзать,,2454,0.796
3684,spike,n,прибивать гвоздями и др.,,2454,0.796
3685,spill,v,"(бр. spilt, spilt , ам. spilled, spilled ) проливать(ся)",,1445,1.687
3686,spill,v,рассыпать,,1445,1.687
3687,spill,v,"разг. сбросить, вывалить",,1445,1.687
3688,spill,v,проболтаться,,1445,1.687
3689,spin,v,", span",,759,3.833
3690,spin,v,"крутить(ся), вертеть(ся)",,759,3.833
3691,spin,v,прясть,,759,3.833
3692,spin,n,вращение,,759,3.833
3693,spirit,n,"дух, душа",A wandering spirit haunts the island.,1728,1.31
3694,spirit,n,натура,A wandering spirit haunts the island.,1728,1.31
3695,spirit,n,~s настроение,A wandering spirit haunts the island.,1728,1.31
3696,spirit,n,спирт,A wandering spirit haunts the island.,1728,1.31
3697,spit,v,spat,,1434,1.701
3698,spit,v,,,1434,1.701
3699,spit,v,уст. также spit,,1434,1.701
3700,spit,v,плевать(ся),,1434,1.701
3701,spit,v,брызгать слюной,,1434,1.701
3702,spit,v,"моросить, накрапывать",,1434,1.701
3703,splash,n,"брызги, плеск",,2010,1.075
3704,splash,v,"брызгать(ся), плескать(ся)",,2010,1.075
3705,sport,n,спорт,Joe was banned from getting legal help. He seemed to view lawsuits as a sport.,1565,1.508
3706,sport,n,~s спорт. соревнования,Joe was banned from getting legal help. He seemed to view lawsuits as a sport.,1565,1.508
3707,sport,n,спортивный,children sporting on the green,1565,1.508
3708,spot,n,пятно,The leopard is noted for the spots of color in its fur.,611,4.863
3709,spot,n,место,The leopard is noted for the spots of color in its fur.,611,4.863
3710,spot,v,пятнать,The leopard is noted for the spots of color in its fur.,611,4.863
3711,spot,n,"узнавать, отмечать",The leopard is noted for the spots of color in its fur.,611,4.863
3712,sprawl,v,растянуться,,2315,0.866
3713,sprawl,v,сидеть развалясь,,2315,0.866
3714,sprawl,v,раскидываться,,2315,0.866
3715,sprawl,v,a- развалившийся,,2315,0.866
3716,spread,v,spread,He spread his newspaper on the table.,912,3.01
3717,spread,v,распространять(ся),He spread his newspaper on the table.,912,3.01
3718,spread,v,расстилать,He spread his newspaper on the table.,912,3.01
3719,spread,v,простирать,He spread his newspaper on the table.,912,3.01
3720,spy,n,шпион,,2361,0.846
3721,spy,v,"шпионить, следить",,2361,0.846
3722,square,n,квадрат,64 is the square of 8.,969,2.753
3723,square,n,площадь,64 is the square of 8.,969,2.753
3724,square,n,сквер,64 is the square of 8.,969,2.753
3725,square,a,квадратный,64 is the square of 8.,969,2.753
3726,squeeze,v,сжимать,,1223,2.093
3727,squeeze,v,"втискивать(ся), протискиваться",,1223,2.093
3728,squint,v,косить,,2101,1.011
3729,squint,v,"смотреть украдкой, коситься",,2101,1.011
3730,squint,v,щуриться,,2101,1.011
3731,stab,v,закалывать,,2052,1.052
3732,stab,v,наносить удар,,2052,1.052
3733,stab,v,перен. нанести предательский удар,,2052,1.052
3734,stack,n,стог,,1420,1.725
3735,stack,n,"куча, груда",,1420,1.725
3736,stack,n,множество,,1420,1.725
3737,stack,v,складывать в кучу,,1420,1.725
3738,staff,n,штат,The company employed 10 new members of staff this month.,1575,1.498
3739,staff,n,штаб,a constable's staff,1575,1.498
3740,stagger,v,шататься,,1632,1.44
3741,stagger,v,идти шатаясь,,1632,1.44
3742,stagger,v,колебаться,,1632,1.44
3743,stagger,v,ошеломлять,,1632,1.44
3744,stain,n,пятно,,1736,1.299
3745,stain,n,позорящ. факт,,1736,1.299
3746,stain,v,пятнать,,1736,1.299
3747,stain,n,пачкать,,1736,1.299
3748,stain,n,позорить,,1736,1.299
3749,stain,n,испачканный,,1736,1.299
3750,stain,n,опозоренный,,1736,1.299
3751,stair,n,ступенька,,643,4.611
3752,stair,n,мн. ч. stairs- лестница,,643,4.611
3753,staircase,n,лестница,,2232,0.923
3754,staircase,n,лестничный марш,,2232,0.923
3755,stall,n,стойло,,1972,1.107
3756,stall,n,ларек,,1972,1.107
3757,stall,n,прилавок,,1972,1.107
3758,stall,n,кресло,,1972,1.107
3759,stall,v,ставить в стойло,,1972,1.107
3760,stall,n,отводить место и др.,,1972,1.107
3761,stamp,n,штамп,The horse gave two quick stamps and rose up on its hind legs.,2379,0.839
3762,stamp,n,марка,The horse gave two quick stamps and rose up on its hind legs.,2379,0.839
3763,stamp,v,"ставить штамп, печать",The horse gave two quick stamps and rose up on its hind legs.,2379,0.839
3764,stamp,n,наклеивать марку,The horse gave two quick stamps and rose up on its hind legs.,2379,0.839
3765,stamp,n,топать,The horse gave two quick stamps and rose up on its hind legs.,2379,0.839
3766,stand,v,,The Commander says we will make our stand here.,111,32.856
3767,stand,v,стоять,The Commander says we will make our stand here.,111,32.856
3768,stand,v,ставить,The Commander says we will make our stand here.,111,32.856
3769,stand,v,терпеть,The Commander says we will make our stand here.,111,32.856
3770,stand,n,стойка,The Commander says we will make our stand here.,111,32.856
3771,stand,v,"место, стоянка",The Commander says we will make our stand here.,111,32.856
3772,stand,v,a- стоящий,The Commander says we will make our stand here.,111,32.856
3773,stand,n,положение,The Commander says we will make our stand here.,111,32.856
3774,standard,n,"стандарт, норма",standard works in history; standard authors,2187,0.954
3775,standard,n,образец,standard works in history; standard authors,2187,0.954
3776,standard,a,"стандартный, типовой",standard works in history; standard authors,2187,0.954
3777,stare,v,пристально смотреть,the stares of astonished passers-by,176,19.238
3778,stare,v,уставиться,the stares of astonished passers-by,176,19.238
3779,start,n,начало,The movie was entertaining from start to finish.,138,26.488
3780,start,v,начинать,The movie was entertaining from start to finish.,138,26.488
3781,startle,v,испугать,,1335,1.864
3782,startle,v,"поразить, удивить",,1335,1.864
3783,startle,v,также поразительный,,1335,1.864
3784,statement,n,заявление,a bank statement,1978,1.103
3785,statement,n,утверждение,a bank statement,1978,1.103
3786,station,n,станция,She had ambitions beyond her station.,558,5.342
3787,station,n,вокзал,She had ambitions beyond her station.,558,5.342
3788,stay,n,пребывание,I hope you enjoyed your stay in Hawaii.,328,10.215
3789,stay,v,оставаться,I hope you enjoyed your stay in Hawaii.,328,10.215
3790,stay,n,жить,I hope you enjoyed your stay in Hawaii.,328,10.215
3791,steady,a,"твердый, устойчивый",Hold the ladder steady while I go up.,1390,1.769
3792,steady,a,постоянный,Hold the ladder steady while I go up.,1390,1.769
3793,steady,a,равномерный,Hold the ladder steady while I go up.,1390,1.769
3794,steady,v,делать(ся) устойчивым,Hold the ladder steady while I go up.,1390,1.769
3795,steal,v,,"At this price, this car is a steal.",927,2.92
3796,steal,v,"красть, воровать",Three irreplaceable paintings were stolen from the gallery.,927,2.92
3797,steam,n,пар,,1541,1.541
3798,steam,v,выделять пар,,1541,1.541
3799,steam,n,запотевать,,1541,1.541
3800,steel,n,сталь,,963,2.766
3801,steel,a,стальной,,963,2.766
3802,steer,v,управлять,,2097,1.013
3803,steer,v,направлять,,2097,1.013
3804,steer,v,n- управление,,2097,1.013
3805,step,n,шаг,"He improved step by step, or by steps.",200,16.23
3806,step,n,ступенька,"He improved step by step, or by steps.",200,16.23
3807,step,v,шагать,"He improved step by step, or by steps.",200,16.23
3808,stiff,a,"тугой, жесткий","A Working Stiff's Manifesto: A Memoir of Thirty Jobs I Quit, Nine That Fired Me, and Three I Can't Remember was published in 2003.",2107,1.007
3809,stiff,a,перен. напряженный,"A Working Stiff's Manifesto: A Memoir of Thirty Jobs I Quit, Nine That Fired Me, and Three I Can't Remember was published in 2003.",2107,1.007
3810,stiff,n,разг. вексель,"A Working Stiff's Manifesto: A Memoir of Thirty Jobs I Quit, Nine That Fired Me, and Three I Can't Remember was published in 2003.",2107,1.007
3811,stiff,a,босяк,"A Working Stiff's Manifesto: A Memoir of Thirty Jobs I Quit, Nine That Fired Me, and Three I Can't Remember was published in 2003.",2107,1.007
3812,stiff,a,зануда и др.,"A Working Stiff's Manifesto: A Memoir of Thirty Jobs I Quit, Nine That Fired Me, and Three I Can't Remember was published in 2003.",2107,1.007
3813,still,a,тихий,the still of the night,118,31.448
3814,still,adv,тихо,the still of the night,118,31.448
3815,still,a,все еще,the still of the night,118,31.448
3816,still,a,все же,the still of the night,118,31.448
3817,sting,v,stung,,2493,0.776
3818,sting,v,жалить,,2493,0.776
3819,sting,v,"мучить, терзать",,2493,0.776
3820,sting,n,жало,,2493,0.776
3821,sting,v,укус,,2493,0.776
3822,sting,v,a- жалящий,,2493,0.776
3823,stir,v,"шевелить(ся), двигать(ся)",,1568,1.504
3824,stir,v,"мешать, размешивать",,1568,1.504
3825,stir,v,волновать,,1568,1.504
3826,stock,n,запас,The store stocks all kinds of dried vegetables.,1885,1.171
3827,stock,v,снабжать,The store stocks all kinds of dried vegetables.,1885,1.171
3828,stone,n,камень,a peach stone,606,4.913
3829,stone,a,каменный,a peach stone,606,4.913
3830,stop,n,остановка,They agreed to meet at the bus stop.,145,25.67
3831,stop,v,останавливать,They agreed to meet at the bus stop.,145,25.67
3832,store,n,магазин,This building used to be a store for old tires.,732,3.957
3833,store,n,склад,This building used to be a store for old tires.,732,3.957
3834,store,v,запасать,This building used to be a store for old tires.,732,3.957
3835,storm,n,"буря, шторм",The proposed reforms have led to a political storm.,1022,2.597
3836,storm,n,штурм,The proposed reforms have led to a political storm.,1022,2.597
3837,story,n,"повесть, рассказ",The book tells the story of two roommates.,460,6.768
3838,story,n,история,The book tells the story of two roommates.,460,6.768
3839,straight,a,прямой,"My friends call straights ""heteros"".",575,5.204
3840,straight,a,честный,"My friends call straights ""heteros"".",575,5.204
3841,straight,adv,прямо,"My friends call straights ""heteros"".",575,5.204
3842,straight,a,немедленно,"My friends call straights ""heteros"".",575,5.204
3843,straighten,v,выпрямлять,,1903,1.159
3844,straighten,v,приводить в порядок,,1903,1.159
3845,straighten,v,исправлять,,1903,1.159
3846,strain,n,натяжение,,1466,1.652
3847,strain,n,напряжение,,1466,1.652
3848,strain,v,натягивать,,1466,1.652
3849,strain,n,напрягать,,1466,1.652
3850,strange,a,"чужой, незнакомый",He thought it strange that his girlfriend wore shorts in the winter.,708,4.178
3851,strange,a,странный,I moved to a strange town when I was ten.,708,4.178
3852,stranger,n,"чужестранец, нездешний",He thought it strange that his girlfriend wore shorts in the winter.,1511,1.59
3853,stranger,n,"незнакомец, посторонний",He thought it strange that his girlfriend wore shorts in the winter.,1511,1.59
3854,strap,n,"ремень, полоска",,1694,1.344
3855,strap,n,"завязка, бретелька",,1694,1.344
3856,strap,v,стягивать ремнями: липким пластыпем и др.,,1694,1.344
3857,streak,n,полоска,,2024,1.065
3858,streak,n,жилка,,2024,1.065
3859,streak,v,проводить полосы,,2024,1.065
3860,streak,n,разг. мелькать,,2024,1.065
3861,streak,n,амер. разг. взволнованный,,2024,1.065
3862,stream,n,поток,He poured the milk in a thin stream from the jug to the glass.,1324,1.877
3863,stream,n,течение,He poured the milk in a thin stream from the jug to the glass.,1324,1.877
3864,stream,n,ручей,He poured the milk in a thin stream from the jug to the glass.,1324,1.877
3865,stream,v,"течь, вытекать, струиться",He poured the milk in a thin stream from the jug to the glass.,1324,1.877
3866,strength,n,сила,It requires great strength to lift heavy objects.,1294,1.937
3867,strength,n,прочность,It requires great strength to lift heavy objects.,1294,1.937
3868,stretch,v,"растягивать(ся), вытягивать(ся)",I was right in the middle of a stretch when the phone rang.,915,2.985
3869,stretch,v,тянуть,I was right in the middle of a stretch when the phone rang.,915,2.985
3870,stretch,v,также растягивание,"To say crossing the street was brave is stretching the meaning of ""brave"" considerably.",915,2.985
3871,stride,v,,,1508,1.594
3872,stride,v,шагать (большими шагами),,1508,1.594
3873,stride,n,большой шаг,,1508,1.594
3874,stride,v,~s успехи,,1508,1.594
3875,string,n,веревка,There were stalls for fourteen horses in the squire's stables.,1849,1.197
3876,string,n,струна,There were stalls for fourteen horses in the squire's stables.,1849,1.197
3877,string,n,"вереница, ряд",There were stalls for fourteen horses in the squire's stables.,1849,1.197
3878,strip,n,"полоска, лента",,1260,2.005
3879,strip,v,сдирать,,1260,2.005
3880,strip,n,раздевать,,1260,2.005
3881,strip,n,снимать,,1260,2.005
3882,strong,a,сильный,a big strong man; Jake was tall and strong,776,3.746
3883,strong,a,крепкий,a big strong man; Jake was tall and strong,776,3.746
3884,structure,n,"сооружение, строение",The birds had built an amazing structure out of sticks and various discarded items.,2011,1.074
3885,structure,n,"структура, устройство",The birds had built an amazing structure out of sticks and various discarded items.,2011,1.074
3886,struggle,n,борьба,"During the centuries, the people of Ireland struggled constantly to assert their right to govern themselves.",789,3.613
